NU_ANO;TP_INSCRICAO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;72767;5544;4;10022;12;1718204;17;1
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74594;2843;4;10022;12;3136702;31;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;74655;375;5;10028;12;3550308;35;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
2025;0;75821;472;4;10028;12;3304557;33;3
