NU_ANO;CO_CURSO;QE_I18;QE_I19;QE_I20;QE_I21;QE_I22;QE_I23;QE_I24;QE_I25;QE_I26;QE_I27;QE_I28;QE_I29;QE_I30;QE_I31;QE_I32;QE_I33;QE_I34;QE_I35;QE_I36;QE_I37;QE_I38;QE_I39;QE_I40;QE_I41;QE_I42;QE_I43;QE_I44;QE_I45;QE_I46;QE_I47;QE_I48;QE_I49;QE_I50;QE_I51;QE_I52;QE_I53;QE_I54;QE_I55;QE_I56;QE_I57;QE_I58
2025;1321864;6;5;6;6;5;6;6;6;6;5;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;1108786;6;6;5;5;6;5;6;5;5;5;5;5;4;5;3;4;5;6;5;4;5;5;5;5;5;5;5;5;4;4;6;5;6;6;5;6;5;5;5;6;10
2025;8437;6;5;6;4;5;5;4;5;6;5;5;5;4;3;5;5;6;6;5;4;5;4;1;3;3;6;6;6;5;4;6;6;6;6;5;5;5;6;6;7;9
2025;6496;6;4;4;4;4;5;4;5;3;5;3;5;5;4;4;4;5;5;5;5;5;4;4;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;7;7
2025;12569;6;4;6;5;4;6;5;6;6;5;6;6;5;3;5;5;6;5;6;6;6;4;4;6;6;6;6;6;6;5;6;2;6;6;6;5;6;6;6;9;10
2025;108882;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;9
2025;72681;6;6;6;3;4;4;5;5;6;5;5;5;5;5;6;6;5;5;5;5;6;5;5;4;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;9;9
2025;1163738;6;5;6;6;6;6;6;6;6;5;6;6;5;5;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;10;9
2025;90084;6;6;6;6;5;6;6;6;5;5;6;6;6;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;1101742;6;6;2;5;5;3;3;4;5;5;6;1;1;4;3;3;3;4;4;4;4;6;4;4;2;3;4;5;4;4;5;1;6;6;6;6;5;5;5;8;5
2025;5000979;3;3;5;5;4;2;3;5;5;5;5;5;4;4;4;4;4;4;4;4;5;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;8;5
2025;9772;4;3;8;5;5;5;5;5;5;5;5;4;5;4;4;5;5;6;5;4;5;5;6;5;6;5;5;6;5;5;5;4;5;5;5;5;5;5;5;8;10
2025;12970;6;6;8;4;3;4;5;5;5;5;4;5;2;3;4;3;5;5;4;5;4;5;3;3;4;5;5;5;6;5;5;3;5;4;5;5;5;5;4;5;9
2025;2392;4;3;3;3;3;4;3;2;4;5;3;2;5;4;2;5;4;3;4;5;6;4;3;3;5;4;4;4;2;5;4;3;4;6;4;4;4;4;2;10;10
2025;100958;6;6;8;5;5;6;6;6;6;5;6;6;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;10224;5;5;4;6;4;6;5;6;6;5;4;5;5;4;5;5;5;6;4;6;6;6;6;6;6;5;5;5;5;5;5;3;5;4;5;4;5;5;5;8;9
2025;1427420;1;1;1;2;1;5;5;3;3;5;2;1;1;1;1;2;5;6;5;2;5;1;1;1;1;5;6;2;5;4;3;1;6;4;2;1;5;5;6;5;0
2025;100958;6;6;1;4;5;6;3;6;4;5;3;4;5;5;4;5;6;6;6;4;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;4;6;5;6;9;9
2025;2918;6;6;8;5;6;6;6;6;6;5;5;5;6;6;6;6;6;6;6;5;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;1292713;6;6;6;6;6;6;6;6;6;5;6;3;3;4;6;5;6;6;5;6;6;3;3;3;4;6;6;6;6;5;6;6;6;6;6;6;6;5;6;6;6
2025;18594;5;5;6;5;6;4;3;4;3;5;7;4;2;2;1;6;3;4;4;6;6;7;8;7;8;4;4;4;5;5;5;5;3;6;6;6;6;6;5;10;7
2025;389;5;4;5;2;4;5;4;4;5;5;5;2;2;3;3;6;5;6;6;3;2;3;2;3;3;5;5;6;6;2;6;2;5;4;3;5;6;6;6;6;6
2025;14975;6;2;6;5;6;6;5;6;5;5;5;5;5;5;5;5;6;6;6;5;5;5;5;5;7;5;6;6;5;1;6;6;6;5;5;5;5;5;6;8;8
2025;1029204;5;4;6;6;6;6;5;6;5;5;6;6;6;5;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;19434;4;3;4;5;4;3;4;5;6;5;5;4;4;5;5;5;5;6;4;4;4;4;3;5;5;5;5;6;5;7;6;8;6;5;4;4;6;6;6;9;8
2025;1399616;5;6;6;5;5;5;5;5;6;5;5;5;6;5;5;6;5;5;6;5;5;5;5;6;5;6;6;6;6;6;6;3;6;5;5;5;5;5;6;10;10
2025;1321864;6;5;5;5;5;6;5;5;6;5;5;4;5;5;4;4;4;4;6;5;6;5;5;5;5;6;6;6;6;5;5;5;5;5;5;6;5;6;5;9;9
2025;1342536;2;2;3;3;4;3;4;3;6;5;4;5;3;3;4;2;3;4;3;2;3;5;2;3;3;4;4;3;1;3;5;8;5;4;8;3;3;3;4;6;5
2025;90059;4;4;4;6;5;5;4;5;4;5;5;5;3;4;3;4;4;5;5;6;5;6;3;3;3;4;6;6;6;3;5;5;5;5;5;4;5;5;5;10;8
2025;54494;6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;5;5;5;5;5;6;6;6;6;5;6;6;6;6;6;6;6;6;6;9;9
2025;1477973;4;3;1;7;7;7;5;7;3;5;4;4;7;7;5;2;4;8;4;5;5;4;4;4;4;5;4;4;4;3;5;8;4;5;7;2;4;4;4;6;4
2025;1179501;2;4;4;6;4;5;4;5;5;5;5;6;6;5;2;3;4;5;4;4;4;4;4;4;3;4;4;2;3;3;3;2;3;4;4;3;3;4;4;5;4
2025;7676;5;5;7;6;6;6;6;6;5;5;5;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;58412;6;6;8;5;6;6;6;5;6;5;5;5;5;5;5;6;6;6;6;5;6;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;1108786;5;6;6;6;6;6;6;6;5;5;6;6;5;6;5;6;6;6;6;6;5;6;5;6;6;6;6;6;6;6;6;5;6;6;5;5;5;5;6;9;9
2025;8437;6;6;8;5;5;5;5;5;5;5;6;6;6;5;6;6;6;6;6;5;6;6;6;4;3;6;5;6;6;5;6;6;6;5;6;6;6;6;5;10;10
2025;1135207;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;9;9
2025;1390317;5;4;8;5;6;6;5;6;6;5;4;4;5;4;5;5;5;5;5;6;6;6;4;6;5;5;6;6;6;6;5;5;6;6;6;6;6;6;6;8;7
2025;1188849;5;5;5;5;5;6;5;5;5;5;5;4;5;5;5;5;5;6;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;15839;5;5;8;5;5;5;5;5;5;5;5;5;4;7;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;8
2025;59414;5;2;5;5;5;6;5;5;6;5;5;5;5;5;3;5;5;5;5;5;6;6;6;5;5;5;5;5;6;4;5;6;5;5;5;5;5;5;6;9;8
2025;1445016;3;3;3;5;5;5;3;5;5;5;3;3;2;2;2;2;3;2;2;2;3;3;2;2;2;2;4;4;3;3;3;3;3;3;3;3;3;3;3;7;5
2025;1136509;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;8
2025;19850;6;6;6;6;6;6;6;6;5;5;5;6;6;5;6;6;6;5;5;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;9;9
2025;1200578;4;4;4;4;4;4;5;5;6;5;6;5;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;4;5;5;3;4;4;4;4;4;4;4;10;7
2025;108882;6;6;3;5;5;5;5;6;4;5;4;6;5;5;4;6;6;6;5;6;6;6;5;6;6;6;6;6;6;1;6;1;6;6;6;6;6;6;6;8;8
2025;13103;6;4;8;5;6;6;5;6;5;5;5;4;3;5;5;3;6;6;5;5;6;5;4;4;4;5;6;6;6;5;6;3;5;5;6;4;6;6;6;10;10
2025;16904;6;6;4;4;4;5;4;4;5;5;5;3;2;3;5;4;3;5;5;1;1;4;3;5;3;6;4;5;4;6;6;1;6;6;5;6;5;6;6;10;10
2025;54494;6;4;6;5;6;5;5;5;6;5;5;3;3;4;5;5;6;6;6;5;5;5;4;4;4;4;5;5;5;4;5;4;5;4;5;6;6;6;4;8;10
2025;1272168;5;6;7;5;4;6;5;5;6;5;4;2;3;3;4;4;6;6;6;4;6;5;2;5;5;5;5;4;6;6;6;6;4;5;4;4;6;5;5;8;7
2025;72667;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2025;54490;6;6;6;5;5;6;5;6;6;5;6;6;6;4;6;6;6;6;6;6;6;6;6;4;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;9;10
2025;12569;5;5;2;4;5;5;4;6;5;5;4;6;5;7;5;5;6;6;6;6;5;4;4;4;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;9;9
2025;1477973;6;6;5;5;6;5;5;5;5;5;5;5;5;4;5;5;5;6;5;5;5;5;4;5;5;4;6;5;5;4;4;8;6;6;5;5;6;5;5;8;8
2025;1029204;2;2;5;4;6;6;6;6;6;5;6;6;6;6;4;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;9;10
2025;1477973;6;6;6;6;6;6;6;5;5;5;5;3;1;3;3;3;5;6;5;5;6;6;1;4;5;5;6;6;6;4;6;4;6;6;6;6;6;6;6;7;6
2025;5920;6;4;5;6;6;6;6;6;6;5;6;6;6;4;4;4;6;6;6;6;6;4;6;4;6;4;4;4;5;5;4;4;4;7;5;5;6;5;5;5;10
2025;1102360;5;5;5;4;5;5;5;5;5;5;5;6;6;5;5;5;5;6;6;5;5;2;3;1;1;5;6;6;6;6;6;6;6;6;6;6;6;6;6;10;5
2025;99476;6;6;6;5;6;6;6;5;5;5;5;4;6;6;6;5;5;6;5;5;6;5;6;5;6;4;6;6;6;4;6;4;6;6;5;5;5;5;5;8;9
2025;1108786;6;6;6;6;5;6;6;6;6;5;6;5;4;4;4;6;6;6;5;6;6;5;6;6;5;6;6;6;6;4;6;6;6;6;6;6;6;6;6;10;8
2025;39415;3;2;6;5;2;3;4;6;3;5;3;1;1;4;4;6;5;3;3;3;2;1;1;2;2;6;5;5;3;4;5;1;4;4;4;4;2;3;4;10;8
2025;1135207;6;6;6;6;6;6;5;6;6;5;6;5;5;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;9;9
2025;1163738;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;9;10
2025;91399;6;6;6;5;5;5;4;5;6;5;6;5;5;5;4;6;6;5;6;5;6;6;6;6;6;5;6;6;6;5;5;6;5;6;6;6;6;5;5;10;10
2025;1136509;5;5;5;6;6;6;5;6;6;5;6;5;5;5;5;6;6;6;6;4;6;6;5;6;4;6;6;6;6;4;6;6;6;6;6;4;6;6;6;10;10
2025;18594;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;9;8
2025;5001294;4;4;3;5;5;6;4;5;6;5;6;4;4;4;3;4;5;5;5;5;5;4;4;5;3;4;6;6;6;6;6;6;6;6;5;6;5;5;5;8;8
2025;1292713;6;6;6;3;5;5;4;5;5;5;5;3;4;4;4;4;6;5;3;5;5;5;5;5;3;4;5;5;5;5;5;5;6;5;4;3;5;4;5;9;7
2025;7676;6;6;6;5;5;6;5;5;6;5;6;6;6;6;2;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;5000979;6;6;8;4;5;5;4;7;5;5;6;3;3;4;4;4;4;6;6;5;6;6;5;5;5;5;4;5;5;6;6;3;6;5;6;5;6;6;5;8;8
2025;108882;2;3;2;2;2;5;3;4;3;5;3;3;3;2;2;3;4;4;3;4;3;2;2;2;3;5;5;4;4;5;5;4;4;4;3;2;3;4;4;6;2
2025;75821;3;2;5;6;6;6;6;6;6;5;6;5;5;5;6;5;6;6;6;5;6;6;6;5;5;6;6;6;6;4;6;6;6;6;6;5;6;6;6;8;7
2025;86288;5;4;5;6;5;5;5;5;6;5;5;6;5;5;5;6;5;6;5;6;5;6;6;6;6;5;5;5;5;5;6;5;5;5;5;5;6;5;5;7;9
2025;15839;5;4;6;4;5;6;5;6;6;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;5;6;5;5;6;5;5;5;5;5;5;7;7
2025;72681;6;6;8;5;5;6;5;5;6;5;5;6;6;5;2;5;5;6;6;6;6;6;6;6;5;5;6;6;6;5;6;6;6;6;5;5;5;6;6;9;9
2025;1292869;4;5;8;5;6;4;4;6;6;5;6;4;2;4;6;2;5;6;6;5;5;6;3;2;2;6;6;6;6;6;6;8;6;6;6;5;6;6;6;9;9
2025;1408507;3;3;8;4;3;3;4;2;5;5;5;3;5;2;4;4;4;3;3;6;3;5;6;3;5;6;6;6;6;6;4;4;5;4;6;4;4;3;5;8;6
2025;3148;6;6;3;3;3;5;4;5;6;5;5;4;4;3;3;4;6;6;6;6;6;6;6;6;4;6;6;6;6;3;6;1;6;6;6;4;6;6;6;10;10
2025;1427420;1;3;5;5;5;5;5;5;6;5;5;4;5;4;3;5;5;6;6;5;5;4;4;4;5;6;6;6;6;6;6;5;5;6;5;5;6;6;5;9;7
2025;80037;5;1;1;6;4;5;4;5;6;5;6;6;6;4;6;6;6;6;6;4;4;5;5;5;6;6;6;6;6;6;6;6;6;6;6;5;5;5;6;9;9
2025;1399484;5;5;5;6;5;6;4;4;4;5;5;5;4;4;5;4;5;5;4;4;5;4;4;4;2;4;5;5;5;5;5;5;5;5;5;5;5;5;5;8;10
2025;1399618;7;6;6;6;6;6;5;6;6;5;6;4;6;5;4;6;6;6;6;5;5;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;10;8
2025;12692;6;6;6;5;6;5;6;6;6;5;5;5;5;5;6;5;6;6;6;5;6;6;6;6;5;6;6;6;6;6;6;5;6;6;6;4;5;6;6;10;8
2025;85652;4;4;6;5;5;6;5;5;5;5;5;4;4;5;6;5;5;6;5;5;4;4;4;5;6;6;6;6;6;3;6;6;6;6;5;5;6;6;6;10;8
2025;82224;6;6;4;5;3;5;5;6;5;5;5;5;5;5;4;5;5;5;5;5;5;6;5;5;5;4;4;4;6;5;6;5;5;5;5;5;5;5;5;5;3
2025;65924;7;3;5;6;3;5;5;5;3;5;4;6;5;4;6;3;5;5;3;5;6;6;6;5;4;5;6;6;6;7;6;6;6;6;6;6;6;6;6;8;8
2025;19850;4;5;4;5;3;4;5;5;5;5;4;4;4;4;4;4;5;5;4;3;4;5;4;5;5;6;6;6;6;4;6;3;5;4;5;5;6;6;6;10;9
2025;1146605;6;6;6;6;6;6;6;6;6;5;6;4;7;6;4;6;6;6;6;4;6;5;4;5;6;6;6;6;6;6;6;1;6;6;6;6;6;6;6;10;10
2025;1421013;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;9;9
2025;1399489;6;5;4;6;5;5;5;6;6;5;5;5;5;5;5;5;5;5;5;5;6;6;6;5;4;5;6;6;5;4;6;5;5;5;5;5;5;5;5;8;9
2025;1200578;4;6;6;6;3;6;5;5;6;5;6;4;5;4;5;5;6;6;6;6;6;6;5;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;1193275;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;5;6;6;6;6;6;6;6;10;8
2025;1050663;7;6;5;4;5;3;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;10
2025;65924;3;3;3;3;3;4;4;4;4;5;3;3;3;3;3;3;4;4;3;5;5;4;4;4;4;5;4;4;4;4;4;4;4;3;4;4;4;4;4;6;6
2025;108882;6;6;4;6;1;6;3;4;6;5;6;6;6;4;6;6;6;6;6;6;6;6;6;5;5;6;6;6;6;5;6;1;6;6;6;6;6;6;6;7;7
2025;5345;6;6;6;5;5;5;5;6;6;5;5;6;6;6;5;6;5;6;5;4;6;6;6;6;5;6;6;6;6;5;6;4;6;6;6;6;6;6;6;10;10
2025;60660;3;3;8;2;6;4;3;4;4;5;5;5;3;3;4;4;5;5;3;6;6;4;3;6;4;4;5;4;6;4;6;4;5;6;6;6;6;6;6;7;10
2025;74655;6;6;6;3;4;2;4;5;5;5;3;3;5;3;2;5;4;4;3;4;6;3;3;4;4;4;6;4;4;4;6;3;6;5;3;5;6;6;6;7;6
2025;1200578;5;5;5;4;5;5;4;5;5;5;5;4;5;5;3;4;5;5;6;5;5;4;5;5;4;5;6;6;6;6;6;5;6;6;5;6;6;6;6;9;8
2025;1292917;6;6;5;6;5;6;5;6;5;5;5;6;5;5;5;5;6;6;6;5;6;6;6;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;5000979;6;6;6;4;4;6;6;6;6;5;6;5;5;5;3;5;6;6;6;5;5;6;6;6;6;5;6;5;5;6;6;6;6;6;6;6;6;6;6;10;9
2025;93001;6;6;6;6;4;6;6;6;6;5;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;5;6;6;6;10;10
2025;1408507;3;5;4;5;6;6;5;5;6;5;5;6;5;5;4;6;5;6;4;6;6;6;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;8;8
2025;1385538;3;3;3;3;2;3;5;2;5;5;5;6;6;6;6;2;5;6;6;6;4;5;6;6;4;7;5;6;6;5;6;6;6;6;5;5;6;6;6;10;7
2025;107666;3;3;5;5;3;5;5;5;5;5;5;3;3;2;3;4;4;5;5;4;5;3;2;4;3;5;4;5;5;5;6;6;6;5;4;5;5;5;5;6;6
2025;64706;5;5;6;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;6;4;5;4;4;5;4;5;6;6;6;6;6;5;5;5;5;5;6;6;6;9;9
2025;18472;3;3;4;4;6;6;5;6;4;5;5;5;4;7;4;5;4;6;6;3;7;1;1;2;2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;10;5
2025;8437;6;5;6;3;4;5;5;4;6;5;6;6;5;6;6;6;6;6;6;6;6;4;5;5;3;6;6;6;6;5;6;6;6;6;6;6;5;6;6;10;10
2025;51835;4;3;1;6;5;6;6;6;6;5;4;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;38071;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;8
2025;85652;4;4;5;6;6;6;6;6;5;5;5;5;4;4;5;5;5;6;6;4;6;5;4;4;3;5;6;6;5;5;6;6;6;6;5;6;6;6;6;9;7
2025;1029204;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;1185903;5;5;5;5;5;5;5;5;6;5;5;5;5;5;6;5;6;6;5;6;6;5;5;5;5;5;6;6;6;6;6;4;6;5;5;4;6;5;5;8;9
2025;1029204;5;3;6;5;2;4;4;5;3;5;3;1;1;7;7;4;5;6;4;4;4;2;2;4;3;4;4;5;5;4;4;3;5;5;3;3;5;7;4;10;7
2025;1518;5;5;5;5;5;5;4;5;5;5;5;4;5;4;4;5;5;5;5;5;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;10;10
2025;1185076;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;9;9
2025;85652;5;5;6;5;5;5;5;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;9;9
2025;3148;6;6;8;5;5;6;5;6;6;5;5;5;6;6;5;6;6;6;6;5;6;6;6;6;5;6;6;6;6;5;6;8;6;6;6;6;6;6;6;9;10
2025;11114;6;6;5;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;5001294;7;7;4;5;6;6;5;5;5;5;5;5;3;3;4;4;6;6;6;6;6;4;3;3;3;2;6;6;6;6;6;6;6;6;6;6;6;6;6;10;7
2025;8437;6;4;5;5;5;5;5;5;6;5;5;4;4;5;5;5;5;6;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;7;7
2025;1292726;6;6;5;5;4;4;6;5;6;5;5;3;3;4;4;6;5;6;6;5;4;3;3;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;57402;7;7;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;4;5;5;5;5;5;5;1;6;6;5;5;5;5;5;5;5;5;5;5;5;7;6
2025;1427420;5;4;5;5;5;5;5;5;5;5;5;3;4;4;5;4;5;5;4;4;3;3;3;3;4;5;5;5;5;4;5;5;6;5;4;4;5;5;5;8;7
2025;84352;6;4;6;4;5;6;5;6;6;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;10;8
2025;1135207;6;5;5;5;5;5;5;5;5;5;5;6;5;5;2;5;5;3;5;5;4;5;5;5;6;4;6;6;6;6;6;4;6;6;6;6;6;6;6;4;10
2025;1465625;6;6;6;5;6;5;5;4;6;5;5;4;4;5;4;4;5;5;6;6;5;4;4;5;5;5;5;5;6;6;5;5;6;6;5;5;6;5;5;9;7
2025;1408505;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;5;6;6;6;6;6;5;6;6;6;10;9
2025;64706;4;3;6;6;6;6;5;5;5;5;6;4;4;5;5;4;4;6;5;5;6;4;5;3;3;6;5;6;6;5;5;2;5;5;6;4;6;5;5;9;7
2025;1135207;2;4;7;5;4;2;4;6;6;5;5;6;6;6;2;6;6;5;6;4;6;6;6;6;6;6;6;6;7;6;6;5;6;6;7;5;6;6;6;8;9
2025;1321864;3;3;8;6;4;6;6;6;6;5;6;6;5;4;6;6;6;6;6;4;6;5;5;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;10;8
2025;11316;6;6;4;5;5;4;5;6;6;5;4;5;5;6;6;5;5;5;5;6;5;5;5;5;4;5;6;6;6;4;6;6;6;6;6;5;5;6;5;10;10
2025;1135207;7;3;6;6;6;5;5;6;6;5;6;5;1;4;5;6;6;5;6;1;4;5;2;5;6;6;6;6;6;6;5;3;6;6;6;5;6;6;6;8;10
2025;4082;6;5;8;6;6;6;6;6;6;5;4;6;5;5;4;5;5;6;4;5;6;5;5;5;5;6;6;6;6;6;6;3;6;6;6;6;6;6;6;10;10
2025;1190280;3;4;6;5;4;5;5;5;5;5;4;6;3;5;4;5;6;4;5;4;6;4;4;4;3;5;6;6;6;6;6;6;6;6;6;6;6;6;6;10;10
2025;107666;5;5;4;5;4;5;5;5;5;5;4;4;4;4;5;5;5;5;4;5;5;5;4;5;4;6;6;6;6;6;6;4;6;4;4;4;6;6;5;10;7
2025;5909;6;6;8;5;6;6;6;6;6;5;6;6;6;5;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;8;6;6;6;6;6;6;6;10;9
2025;868;5;2;4;4;6;6;6;6;6;5;3;3;5;4;8;5;6;5;2;6;6;6;6;6;6;5;6;6;6;5;5;4;5;5;5;5;5;5;6;9;8
2025;1108786;3;3;2;6;5;6;5;5;5;5;5;5;4;3;1;4;5;5;4;4;3;2;2;2;1;2;5;5;6;3;5;4;4;5;5;6;5;5;6;8;1
2025;1321864;4;4;8;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;6;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;9;8
2025;758;3;3;5;4;2;3;4;6;6;5;6;4;6;5;5;6;5;6;5;4;5;2;1;4;3;6;6;6;6;6;6;1;6;6;6;6;5;5;5;8;10
2025;97679;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;7;7
2025;13103;5;4;8;6;5;5;6;6;6;5;5;5;3;5;6;5;6;6;6;5;6;5;4;6;4;6;6;6;6;5;6;3;6;6;6;5;6;6;6;10;10
2025;1189778;6;6;8;5;5;5;4;4;6;5;6;4;4;4;5;5;5;6;6;4;5;4;4;4;4;4;6;6;6;6;5;8;6;6;6;4;6;5;6;9;10
2025;15783;6;6;6;6;6;6;6;5;5;5;5;6;3;3;5;5;6;6;6;6;5;2;2;2;2;6;5;5;5;3;4;5;5;5;6;5;5;5;5;8;8
2025;1108153;6;3;5;5;5;6;4;6;6;5;6;4;5;6;5;6;5;6;6;4;4;4;5;5;6;6;6;6;6;6;6;4;6;6;6;6;6;6;6;10;10
2025;86288;6;5;3;3;6;6;6;6;5;5;5;5;6;2;3;5;5;6;6;5;5;2;3;4;5;6;6;6;6;6;6;6;6;6;5;5;5;6;6;9;9
2025;1292726;6;6;2;4;5;5;5;4;6;5;6;2;3;4;4;4;5;5;5;4;5;6;4;3;3;5;6;5;6;6;5;4;5;6;4;4;5;5;6;7;7
2025;1448710;2;4;4;5;6;5;4;5;5;5;4;2;3;5;4;4;6;5;4;5;5;5;5;3;4;5;6;6;6;3;6;6;6;6;6;6;6;6;6;8;9
2025;78256;4;4;5;4;4;5;5;5;5;5;5;5;4;4;4;5;5;6;6;6;6;5;4;5;4;6;6;6;6;5;6;6;6;6;5;5;6;6;6;8;8
2025;1190667;6;6;6;6;6;6;6;6;6;5;6;4;4;6;6;6;5;6;6;6;6;6;5;6;6;6;6;6;6;5;6;7;6;5;5;5;6;6;5;10;8
2025;758;6;6;8;6;6;6;5;5;6;5;5;6;5;6;6;5;5;6;6;6;6;6;5;5;4;4;6;6;6;6;6;6;6;5;5;5;5;5;5;10;10
2025;108882;6;5;2;3;4;5;4;5;4;5;5;6;6;5;3;4;5;6;5;6;6;6;6;6;5;6;6;6;5;3;6;1;5;5;5;6;5;6;5;8;8
2025;14359;6;6;6;5;6;6;5;6;5;5;5;5;5;5;6;6;6;6;6;6;6;3;4;4;3;4;6;6;6;2;6;6;6;6;6;6;6;6;6;10;10
2025;1399478;1;1;5;5;4;6;6;6;6;5;6;6;3;3;3;4;5;6;4;5;6;6;2;5;4;6;6;6;6;4;6;2;6;6;6;8;6;6;6;7;8
