NU_ANO;CO_CURSO;CO_CADERNO;NU_ITEM;NU_ITEM_Z;NU_ITEM_X;DS_VT_GAB_OBJ;DS_VT_ACE_OBJ;DS_VT_ESC_OBJ;TP_PR_GER;PROFICIENCIA;NT_GER;QT_ACERTO_AREA_1;QT_ACERTO_AREA_2;QT_ACERTO_AREA_3;QT_ACERTO_AREA_4;QT_ACERTO_AREA_5;PER_ACERTO_ENARE;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9
2025;5000001;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6101000101118100100101116011010101010010100011110018101061666111000001011100101001010110181061110011;DABCCDCCDBCABBBCCCCDCBDBADACCBACACCACDBDCCDADACCDBACAACDABCCCDCBBCBACCDABDCDDCADADBBCCDADDCCCBBCACBC;555;-0.551;57.4;8;12;6;9;13;58;C;D;B;B;C;A;D;B;A
2025;14975;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6001000101018111101101116011001011011010100001101018110161666111110000011100000101110100081061110001;ADDCBDCCBBDAABDBCCDDBBDBABACCABABCBADCBDCDBACACAADABADABDBBBCDCBABCACBDABDCDAACCADCBCCACADCACBBCACAC;555;-0.551;57.4;12;9;8;9;10;58;C;C;C;A;C;A;C;A;A
2025;1408262;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106166601111000010110010001111000108116010101000011000011101001111011106101011110018111010101006;ACAACDCBDDCBCBABCACAABBDBADABDBDCBADADCCCDBABACCBDDCACABACACABCDDCCBCBCACADABCBCDDBCCABAACBDCCBACADC;555;-0.551;57.4;7;11;9;9;12;58;D;D;B;B;C;B;D;B;A
2025;1399485;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6101010101018011111100116100001011001010010000111118101061666011100001001100000111010010181161110011;CABCBBCCDBDAAADBCBDDDDDBAACDCABDBCBDDCBDABCBBCCCACABAACCABBBCBCBADAACCBBBDCDBADCBDBBBBDADCCDCBBCACBC;555;-0.551;57.4;9;8;9;12;10;58;C;D;B;B;C;E;C;B;A
2025;7676;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6011010101018111100101116001111000101001100000010118101060666111001001101100111000011100181160111001;BCCCBBCCDBDADBDBCCBDDBDBADBCABBBCDADDCCACDBAACACDCABAACDDCDBCDCBDCDACCACBDCDDBAADBABDCBCDCCDADBCCBAC;555;-0.551;57.4;11;11;9;5;12;58;D;C;B;B;C;B;C;B;A
2025;82224;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0810016066601110000111100010011001111018016001101111011000010111101100001006110011100018111110110016;CDABDBAADBDACBACCBCCAABBDDDADCBBDBDCDCDBBDBAACCCBCCAACABACCCDBBDACCBAAACCCBABDDDDDBDCCBDACBACCBDDAAD;555;-0.551;57.4;10;8;11;9;10;58;C;C;C;A;B;E;C;E;A
2025;1180318;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100000010108101101100016101011011111011100001110118100161666111110001111100000101010000181160100011;BABDCCDDACCBABABCCDDCCCBAACCBBBBBCAADCBACABBBACCDCADABDBDBDBCDCBABBACCAABDCABABCCDBBCBACDDCDCDBAACBC;555;-0.551;57.4;11;8;9;9;11;58;C;D;C;B;C;B;D;B;A
2025;5000001;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810006166611110000110101011111010010018106111101010001000000110011100101006111001111008011110101106;ACAADCDBBBCDCBAABACCABBAADDBACBBCAACCCDDCCCBBCCBBBCDAAABABABDBBBDACBBABCCCDCBDBCBDBCBCABBCBACBBBCCDC;555;-0.551;57.4;10;9;9;9;11;58;C;D;C;B;C;A;C;B;A
2025;1327450;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106166611110000110111100011100111018116111000000111010000100000001100116111101000108001011110116;AAAACCABBCCDCBAABACCABBDACBCBCBDDCDCDBDDCDDBBCAAAADDCCABDDCBDBCCBBADBBBCDAAABDBABDCACDAADDBCCABDDCAD;555;-0.551;57.4;10;9;8;11;10;58;C;D;C;B;C;E;D;D;A
2025;11446;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100010111018000111100016010011010011000100111001118101061666111101001001101100101010110081161111000;AABABBCCABDAADCCCBDDCACBBBADCBBBBDCADCCDCDBDDAADACADACCCDBDBDDCBACDACCBBBDCCDCCCDDABBCDCADCDDBBCCCAD;555;-0.551;57.4;10;9;10;7;12;58;C;D;C;B;C;A;C;B;A
2025;97679;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6101010101018110111101116001001011010001100001000018111061666011010001001100000111110111081161011010;CABCCBCCBBDABBDCCBDDDBDBCBBCCCBBBCBACDCACACABAAADDAAADCDDBABCACBDBCACCBCBDCABCDCBDCBCCDDACCDCBDCCCBD;555;-0.551;57.4;8;9;11;12;8;58;D;C;B;A;B;A;C;B;A
2025;9772;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6001011101008011100110116101011110010000000011100018100161666111101000001100111001110110181061111001;CDDCCBACDBDDADDBCAADACDBAABCCBBCBDCABCCDDACADACDCBACAADBCBDBCDCBAADACADBBDCBDBAADDCBACDCDDCADBBCCCAC;555;-0.551;57.4;11;8;8;8;13;58;D;C;C;A;C;B;D;B;A
2025;1278877;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0811116166611110100100110000111111010108106011100000111110010101001100110016110010110118100010001006;CDADCBCBDBCDCBAADBBCBCBDDACCACBDCBBCBDADCACDBCCCADBDCCADDCCCDBCDCBCBBABADBACBDDDDABCCDBAADCBCBDCCDBC;555;-0.551;57.4;9;12;7;8;12;58;C;C;C;B;C;A;D;B;A
2025;14615;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0810116166601110000011110100010100111108116111100000011000010110101111001016111011010008111011000016;CDAACBABBCCACBADCBCDAABDCCAADCCDAADCDDADCDCBBCCCABDCACABACACDBBBACCBCBCCCBAABDBDDDCCCADDACBBCADADBAA;555;-0.551;57.4;8;9;7;11;13;58;D;D;C;B;C;A;D;A;A
2025;1185903;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000010101108001101011116111011101101001000001110018101060666111001001001100100101001110181161111001;CDADCBCCDBCDCDBBCCDAABDBAAACBBBCDCADDDAAADCABACCBDACAACDBCAACDCBDCDBCCBCBDCDDADCDDADDCDCDDCDBBBCCCAC;555;-0.551;57.4;7;10;10;9;12;58;D;C;A;B;C;B;C;B;A
2025;1322329;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810006166601111000100111011010100111018116111000000110100000100011101101106011011011108111010101006;ABAADACBBBCACBABCBCCDCBDADDBBCCDADDCDBDDCDCBBCACABDDCCCDBBABDBCBDACBBBBCCABADDBDDDCCBDDBACBDCCBCCDBC;555;-0.551;57.4;9;9;10;10;10;58;E;D;A;C;C;B;D;B;A
2025;59414;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106166600110110010111000010111110008116100111110111100000001000011101006111101110018111110000006;ABABCDDBADCBBBADDDCBABBDADCCDCADCBDCCBABCDCBCACDBCCBCCADBCABDAADDCDDCBBDCCBABDBABDBCAABAACBACCDADBCA;555;-0.551;57.4;10;8;10;10;10;58;C;D;C;B;C;B;C;B;A
2025;4503;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6101100001118001001100116001000011101111100001010018101161666011101001011101100111101010081160011001;CABCDABBDBCAAAABBCDDDDDBABCCDCABBCADDBBACABABAACDDAAAACBDBACCACBACDBCCDABDCCDADCBDCCDBDCADCDCAACCCAC;555;-0.551;57.4;10;10;9;7;12;58;C;D;C;B;B;B;E;A;A
2025;5345;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116066611010100100110100011011110118116110101000011010100101010100100116110010010018101110001106;ACAACBCDBACDCCADDACCBBBDCCBACCBBCBDCCDDCCDCBBACBBAADACABDCBBDBCDDADBBABCDAAABDCDDBCCAABAADBACBDCCCDA;555;-0.551;57.4;6;11;10;8;13;58;.;.;.;.;.;.;.;.;.
2025;65114;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166601100001101110101110100110018116011001100001100001001001101001106110010110118111111000006;ABAACBBBBBCACBCACADCBABDDCBBACADDDDCCBDDCDDDBCACBCADAAADABADAADDDBCBABACCABABDCDD*BCCDBAACBACADADDCC;555;-0.551;57.4;10;9;7;9;13;58;D;D;C;B;C;B;D;A;A
2025;1168313;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000000101118101100110106011000011011010100001000018111161666101101010101011101101100101081161111001;CDDDCACCBBCAABABCCADACDAACACCCABBCBADDBCCACABAADDDABADCBCBABBDBBACDADAABBAACDCACADCDBCBDBACDBBBCCCAC;555;-0.551;57.4;12;12;8;7;9;58;C;D;C;B;C;A;C;A;A
2025;97679;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0811006166611100010110100100110111111008116111000010111001011100101101101006011010110108001110001006;DBADDCDBDABDCBDDADCCABBADCBAACCDCBDCDACACDCBBCACAACDCCACBADCABDCACCBBBBCCBBACDBDDBBCCDDCDDBACCAACDBC;555;-0.551;57.4;10;9;9;9;11;58;C;C;B;C;C;D;D;A;A
2025;1184432;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811106066601100110001110010011111010008006111101000110010001100111101000006111010111118011110100016;ABADCCACABDACBBCDDCDBABDBADABCBDCBACABADBACBBCCCBDDCCCBBDDABABCCAACBABDCABBABDBDDBBCBDBADCBACBBBADAC;555;-0.551;57.4;7;10;10;11;10;58;D;D;B;B;C;D;D;B;A
2025;86288;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000010111018111111110116111000010011110000001110018100061666010101000001101100111111100081161001001;DDDDCBBCABDAABDBCBDDAADBAAACCDAABDCADBBDBDCABACCCBABAAACBBDBCCCCACDABDDBBDCCDCBCBDCBDCBCADCDABDACBCC;555;-0.551;57.4;10;9;9;9;11;58;C;B;C;B;C;A;D;A;A
2025;1168313;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000000101118011101100116001001011110011100010110118101161666111010001011100101101010101081061100001;BBBDCDCCDBCAADDBCCDDDDDBABDCCCBBBCAACDBACCDADDCCDCABAACBDBABCDCBDBCACCDABDCDDAACDDABCCADACCADBBAACAC;555;-0.551;57.4;9;12;6;8;13;58;C;D;B;C;C;B;D;A;A
2025;5000812;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000010110118101011101116001011011001011100010110018100061666011100000111101100111010100181160011001;CCDDBBDCAACADBCBBBDDDBDBABBCCBBDBCBCDDBACCCBDDCCCDABAADAABACBACBACCACBAABDDCDABCBDDBACBCDDCDBADCCCAC;555;-0.551;57.4;11;9;9;10;9;58;D;D;C;C;C;B;C;A;A
2025;7676;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611110010101110000000101011008106111100100111100010100011100100106100011111018101110100016;ABABCBDBABCDCBACBDBCDABDDABADADDDBACDCADCABBBCCBACDDCCADBBACDBDCCACBBABCAADABBCCDDBCBCBDADBACCBCDDAD;555;-0.551;57.4;10;10;9;8;11;58;C;C;C;B;B;E;D;B;A
2025;1166567;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166601110000001110110010100011108116011100010111000010001011101000106001011111118111111000006;AAAACBABDCCBCBAACAADBABDCCDABCCDDABCDDBBCDADBCCCAACCCCAABDDCDACDDACBBBACDABACCBDDDBCBDBBACBACADCBDBC;555;-0.551;57.4;11;11;9;8;9;58;D;D;B;A;B;B;C;A;A
2025;5000979;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611110100010101000011111011018016001001110101101000110001101001016100100111008111010010106;ADAACBBBBDCDCBADDABBACBBABCABCBDCBCCDCDABDACACACBCCDCDADBADBDBBCDBCBABACCBAABCCABABCBCAAACBDCCDDBCDA;555;-0.551;57.4;11;10;7;8;12;58;C;D;C;B;C;A;C;A;A
2025;1184325;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1811006066611101000111111010100100111018016001000100110100101101011011110106101001011118110011000006;AAADBCACACBDCBDBABBCAABDADDAADDDAADCDADDBDCADCACDCADCCCDACBBABADDACDCBBAAABABCBDADCCBDBAACABCADCBDDD;555;-0.551;57.4;11;9;8;10;10;58;C;C;C;D;C;A;C;A;A
2025;18605;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106166611110000111111000110100111018116001100111101000001101001000101006110010111008111111000006;ABAACACBBBADCBADBABCAABDABCAACADDADCDCDDCDDDDCCCACCACAABADCBABCDDBCDBABCCBCABDDBDABCBADAACBACADADDDC;555;-0.551;57.4;13;10;9;8;8;58;D;D;C;B;B;E;D;A;A
2025;100956;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6110000111118010111001116001011100001011101000110118110061666110110100001100000010110100181161001011;CACDCACCABCADADDCBDBCBDBADBCCBBCDDBDDABACDAABCCCCCABADADDBDCBDCCABCDCBBCBDCACCDABCCBCCBCDDCDCBCACCBC;555;-0.551;57.4;11;10;7;12;8;58;C;C;C;B;C;E;D;B;A
2025;1399618;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100000101118011111101116001001101001011110001000018101161666111100000101101001011100011081060111010;DAADBDBCDBCAADDBCBDDCBDBADBCCCBCACCCDABACBDBBAAACAADAACBABBBCDCBACBBCDABBDBCCAADBDCDCBDDBDCBCDBCCCBA;555;-0.551;57.4;10;12;6;9;11;58;D;C;C;B;C;B;D;A;A
2025;39415;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810016166611110100101110100110101010018106111101100101000011100000101101016111010010108001110000116;ABAADBDBADCDCBADDACCCABDDCBCACDDDBBCBADDCACBBCCBBCBDCAABACCCABCCDCDBBBBCCCAABDBDDACCCDAADDBACCDADCAC;555;-0.551;57.4;10;11;6;10;11;58;C;C;C;B;C;B;D;B;A
2025;78256;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0811106066600111001010111010101110110118106111100000101100010001001101101116110001011118100110000106;BCADCCCADAACABABCADBABBDAADAAABDCADCBDDCCADBBCCCADDBCAADBDDCDDCDDBCBDBBCCAAABDCDCDCCBDBAADCACCCADCDC;555;-0.551;57.4;10;11;7;10;10;58;C;D;C;A;B;E;D;B;A
2025;9988;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166601100100111100010011101111018016111100010111100010100001111001006111110010108101000001006;AAAACBCBDBDBCBDCDACCAABCBADADCBDABDCDBDDBDCBBCCCADCCCCADACDCDBDCDBCBCBABCBCABDBADACCDDACADBDDBDCCBCC;555;-0.551;57.4;8;8;9;8;15;58;C;D;C;B;C;A;C;B;A
2025;1136509;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0811016166611110110000110001011101010108116111111100011000010101000001011106010011110008111001100106;CBADDBCBBBBDCBACDDCBBCBDCBCBDCBDABCCBDADCDCBBCCDBCBDDCABBCDCDBDDDBDDBBCACABAADCCDDBCCCDAACBDBABCDCDA;555;-0.551;57.4;8;13;8;10;9;58;D;D;C;B;C;E;D;A;A
2025;38071;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6101001101118101100100116101010011100001110000110018101061666111101001101100100111000000181161101010;DADCBAACDBCAABABCCADDDDBAABCCBAABCADCDCACBBABCCCDAACAACACBDBBDCBAADBBCABBDDDDABCBDAACBBBDDCDDBBACBBB;555;-0.551;57.4;7;12;10;12;7;58;D;D;B;B;D;B;D;A;A
2025;1408505;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166600110111011110011111110011008106111001000101000111000001101001106110111111008000000000116;ABAACBCBDCCABBAADDDDAABDBDDBACBDCCCCDBADCCCBBCABBAACCAABACBCADDBDCCBDBCCCADABDCADDBCBCDDBDADDBACBCAC;555;-0.551;57.4;10;11;8;9;10;58;C;C;A;B;C;D;D;A;A
2025;5000001;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100011100118010111101116001000010100011110011000118001161666001101011011100000100110010181061111011;DADDABACBCCAAADCCBDDDBDBADCCDCAABDADCCBACBCADAAABCAABACBABDCCABBADDADCDABDCDBCBCABCBCBDCDDCBCBBCCBBC;555;-0.551;57.4;10;6;9;12;11;58;C;*;A;B;C;A;D;B;A
2025;74655;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611110100010110000110101011118016011101101110100001011010100001016111001010018010010001016;ADAACBDBBBCDCBADDBCDACBDCDCAACADABACDDDDBDACBCCCBCBACCBDCBCDAABDDAABBACDCBAABDBDBDCCDBBADCCDCCDACDAD;555;-0.551;57.4;8;9;11;11;9;58;C;D;C;B;B;A;D;B;A
2025;108884;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166611110001010110000010101110018006100100000011000010001110101101116111011111108011110100016;ACABCBABDBCDCBAABBDBACBDCDCCBCDDDBDCABDCBCCBAACCABBDACABBBACDAADAADBBBBCCAAABDBDDDBCBDDCBCBACCBADDAC;555;-0.551;57.4;11;9;8;11;9;58;C;C;C;A;B;A;D;A;A
2025;90483;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0810116166611111000100111110010101111018116010101001011000111001000100001106100011110008101100100116;DBABCBCBDDADCBABCACCBBBDACDABCCDDBDCDADCCDCDBACCBBBABCAAACBCACCDDCDBBACCCABCBCCDDDBCCAAAAABADBBBBCAC;555;-0.551;57.4;5;8;12;11;12;58;C;D;C;A;B;E;D;B;A
2025;7105;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810106066611010100001110110001101011008116011101100111000000111011001001016110010111008011111000116;ABAACADDABCDCCACDACDBABDBCDABDBDABBCDCADCDCDBCCCBCDDCCABBBDBDBBDDACAABACCBAABDCDDABCBCAABCBACAAADCAC;555;-0.551;57.4;9;12;7;8;12;58;D;D;C;B;B;A;D;A;A
2025;1191415;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6001010100118001101000116001001011000010010011101018100161666111101001101100101001110111081061111011;CDDCABCCDCCAACCBCCDBCCDBACCCCCBBBCCDCDBDBBDADACAAAACAAABDBADCDCBADDACCABBDCDDCADADCBACDDADCACBBCCCBC;555;-0.551;57.4;9;9;9;8;13;58;C;C;C;B;B;E;D;B;A
2025;74655;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100000101018000100111116111000010100011101000111018101161666111101001011010100011000011081161111010;CADDBACCDBDADDCCCCADABDBAAACCCABBDADACBACDAABDCCADABAACBCBBDBDCBADDACCBABBADDCBABDBCAADDBDCDABBCCCBD;555;-0.551;57.4;7;11;9;12;9;58;E;E;C;B;C;B;C;D;A
2025;7705;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;0810116166611110000001111011111011011018116110100110001100001110001101001006110011010008001110100016;CDAACBDBDBCDCBACBACBBABDADDBACBCCBBCDCDDCDBBBACCACCDAAADBCDBABBBDCCBBBACCBBABDADDDCCACDDDDBACCBCDDAC;555;-0.551;57.4;7;9;9;8;15;58;D;D;C;C;C;B;D;B;A
2025;1390309;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116166601110000001110010110101011118016011101011010000010101100110101106110010110108011110000016;AAAACBABBCCBCBAACACDBABDCADAACCDDBACDDDCBDCDBCCCBBCAACBABCDCDBCDACDBCABCCABCBDCDDABCCDDBDCBACCDBDDAC;555;-0.551;57.4;11;10;9;8;10;58;D;D;B;B;C;A;D;A;A
2025;18447;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100010001118101111100116011011011000101101011111008110061666111101000001000101111010000181060110010;CADDCBCBDBCABBABCBDDBCDBABACCBBABCBDCBDACDABDACCADBBADDDBBDBADCBADDBCACBBACDDCACBDABBBACDCCCADBCACBA;555;-0.551;57.4;7;12;7;12;10;58;C;C;B;C;C;B;D;E;A
2025;5000812;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6100000101108011111100116001000111001011111000010018111161666011000001001100100111110110081160111010;DADDCDCCBBCCADDBCBDDDCDBABBCCAACBCCDDDBACBABBCACDDACADCBDBBCCBCBDACBCCBBBDDADABCBDCBACDBBDCDAABCCCBA;555;-0.551;57.4;10;10;8;9;11;58;D;D;C;B;C;E;D;B;A
2025;90483;1;90;7;3;ABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBCCACCADDABCABBDAACBCBBACAA6BDBADDBCBDBAACBACABDCCA6;1810116066610100000111110010011110011018116011001100101100011100000101101106101011111018011010010006;AAAACBDABBCDABDABBCCAABDCDDCBCBDCCACDCDDCDCDBCACBCBBCAADACCCABDBBCDBBBBCCABABCBDDDBCBBBABCBDCCDDBADD;555;-0.551;57.4;10;11;7;8;12;58;C;D;C;B;C;B;D;E;A
2025;72675;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000010101118000101101116011010111010111101010001008101160666111101101011100000101010110180161010001;CDDAABDCBBCADDACCDDDDBDBADACCBACBCBACBBACAABDCAAABBBAACBADDDCDCBACDDBCDABDDABADCCDBBCCDADABDCBDCACCC;555;-0.551;57.4;7;11;9;9;12;58;C;D;B;C;C;B;D;A;A
2025;107666;2;90;7;3;6ACCDBACABCAABDBCBDDABDB6AACABBCBCAADBBACBADDACCACABADCB6B666DCBABDDDCAABDACDBACBDCBDCDDDBCD6BBCCDBC;6000011111108010111110116011011111001010101101110018100061666101101000011101000001001110081160011000;CDDDCBACABCCBDDCCBDDACDBABACCBBCBCCDDABDCDADBACCBDACAADCCBACBDBBACDBCBBABDCCCABACDDCDCDBBDCDADCCCACD;555;-0.551;57.4;11;12;10;7;8;58;C;D;C;B;C;A;D;B;A
